,3109451,5200258,5205497,5206206,5208004,5215231,5215603,5217609,5219753,5221858,5300108
3109451,0,0,0,0,0,0,0,0,0,0,1
5200258,0,0,0,0,0,0,0,0,0,0,1
5205497,0,0,0,0,0,0,0,0,0,0,1
5206206,0,0,0,0,0,0,0,0,0,0,1
5208004,0,0,0,0,0,0,0,0,0,0,1
5215231,0,0,0,0,0,0,0,0,0,0,1
5215603,0,0,0,0,0,0,0,0,0,0,1
5217609,0,0,0,0,0,0,0,0,0,0,1
5219753,0,0,0,0,0,0,0,0,0,0,1
5221858,0,0,0,0,0,0,0,0,0,0,1
5300108,1,1,1,1,1,1,1,1,1,1,0
